PERMNO,date,TICKER,PRC,ewretd
91233,20120424,MA,430.29999,0.005771
91233,20120425,MA,445.06,0.010281
91233,20120426,MA,453.98001,0.005776
91233,20120427,MA,457.57999,0.005274
91233,20120430,MA,452.26999,-0.004072
91233,20120501,MA,455.89999,0.001691
91233,20120502,MA,451.45001,-0.000501
91233,20120503,MA,442.42999,-0.010855
91233,20120504,MA,439.69,-0.012679
91233,20120507,MA,436.12,0.001085
91233,20120508,MA,431.64001,-0.00443
91233,20120509,MA,422.82999,-0.004077
91233,20120510,MA,422.98001,0.002588
91233,20120511,MA,422.39999,-0.003641
91233,20120514,MA,414.44,-0.012421
91233,20120515,MA,414.47,-0.006528
91233,20120516,MA,409.37,-0.007807
91233,20120517,MA,398.57999,-0.015911
91233,20120518,MA,394.56,-0.009673
91233,20120521,MA,410.57999,0.016319
91233,20120522,MA,413.44,-0.004011
91233,20120523,MA,417.09,0.002394
91233,20120524,MA,419.82999,0.001696
91233,20120525,MA,413.95999,0.00121
91233,20120529,MA,416.04999,0.009963
91233,20120530,MA,411.57999,-0.014321
91233,20120531,MA,406.51001,-0.000487
91233,20120601,MA,391.78,-0.020451
91233,20120604,MA,400.26001,-0.002267
91233,20120605,MA,408.20001,0.008065
91233,20120606,MA,419.98001,0.019661
91233,20120607,MA,415.70999,-0.002025
91233,20120608,MA,416.54999,0.005409
91233,20120611,MA,413.84,-0.013468
91233,20120612,MA,417.75,0.008888
91233,20120613,MA,409.75,-0.007142
91233,20120614,MA,419.04999,0.007904
91233,20120615,MA,426.69,0.008727
91233,20120618,MA,425.62,0.001768
91233,20120619,MA,427.57001,0.01289
91233,20120620,MA,428.81,-0.000497
91233,20120621,MA,421.17001,-0.018456
91233,20120622,MA,435.07999,0.007577
91233,20120625,MA,428.51999,-0.011917
91233,20120626,MA,432.22,0.002919
91233,20120627,MA,431.92001,0.009622
91233,20120628,MA,421.29999,-0.002531
91233,20120629,MA,430.10999,0.023311
91233,20120702,MA,439.89999,0.006684
91233,20120703,MA,441.76999,0.010767
91233,20120705,MA,444.04999,-0.000733
91233,20120706,MA,441.63,-0.007701
91233,20120709,MA,431.26999,-0.002344
91233,20120710,MA,420.25,-0.00824
91233,20120711,MA,419.89001,-0.000282
91233,20120712,MA,424.25,-0.004134
91233,20120713,MA,429.60001,0.010665
91233,20120716,MA,436.89001,-0.003494
91233,20120717,MA,435.67999,0.002457
91233,20120718,MA,436.82001,0.003871
91233,20120719,MA,427.94,0.000016
91233,20120720,MA,423.14999,-0.008733
91233,20120723,MA,415.98001,-0.012004
91233,20120724,MA,409.89001,-0.00927
91233,20120725,MA,412.32999,0.002465
91233,20120726,MA,423.76999,0.008642
91233,20120727,MA,436.75,0.01647
91233,20120730,MA,441.14999,-0.002846
91233,20120731,MA,436.57001,-0.003201
91233,20120801,MA,427.20001,-0.009081
91233,20120802,MA,423.42999,-0.005662
91233,20120803,MA,424.13,0.017764
91233,20120806,MA,419.85001,0.006633
91233,20120807,MA,416.39999,0.006234
91233,20120808,MA,424.45001,-0.000985
91233,20120809,MA,425.94,0.00339
91233,20120810,MA,426.03,-0.000714
91233,20120813,MA,425.63,-0.002122
91233,20120814,MA,428.07999,-0.002248
91233,20120815,MA,427.09,0.004557
91233,20120816,MA,428.51999,0.008086
91233,20120817,MA,426.81,0.004758
91233,20120820,MA,427.20001,-0.001571
91233,20120821,MA,423.31,-0.000635
91233,20120822,MA,421.20001,-0.001769
91233,20120823,MA,418.32999,-0.004534
91233,20120824,MA,422.45001,0.003249
91233,20120827,MA,423.42001,-0.000562
91233,20120828,MA,424.60001,0.002383
91233,20120829,MA,425.82001,0.001836
91233,20120830,MA,420.95001,-0.007581
91233,20120831,MA,422.89999,0.005303
91233,20120904,MA,424.38,0.003257
91233,20120905,MA,422.10001,-0.000701
91233,20120906,MA,432.60001,0.01369
91233,20120907,MA,436.20001,0.0065
91233,20120910,MA,437.48999,-0.001847
91233,20120911,MA,442.87,0.004919
91233,20120912,MA,446.41,0.003966
91233,20120913,MA,455.26001,0.011218
91233,20120914,MA,454.17999,0.008189
91233,20120917,MA,453.5,-0.004125
91233,20120918,MA,452.98001,-0.000302
91233,20120919,MA,451.89001,0.001816
91233,20120920,MA,454.17999,-0.003646
91233,20120921,MA,459.51999,0.004981
91233,20120924,MA,455.29001,-0.003206
91233,20120925,MA,451.51999,-0.00962
91233,20120926,MA,445.84,-0.004866
91233,20120927,MA,452.17001,0.009006
91233,20120928,MA,451.48001,-0.00345
91233,20121001,MA,456.89001,0.002686
91233,20121002,MA,457.64999,0.000358
91233,20121003,MA,473.76001,-0.000075
91233,20121004,MA,474.88,0.006553
91233,20121005,MA,475.26999,-0.000816
91233,20121008,MA,471.92999,-0.003513
91233,20121009,MA,464.88,-0.009092
91233,20121010,MA,462.09,-0.0041
91233,20121011,MA,472.57001,0.004541
91233,20121012,MA,473.35999,-0.004211
91233,20121015,MA,475.82001,0.004203
91233,20121016,MA,479.01001,0.007051
91233,20121017,MA,483,0.005617
91233,20121018,MA,475.82999,-0.003857
91233,20121019,MA,470.06,-0.013002
91233,20121022,MA,466.92999,-0.000217
91233,20121023,MA,459.85999,-0.006968
91233,20121024,MA,454.54001,-0.001404
91233,20121025,MA,449.35999,0.002153
91233,20121026,MA,452.98001,-0.001835
91233,20121031,MA,460.92999,0.003479
91233,20121101,MA,468.69,0.009688
91233,20121102,MA,469.45001,-0.008756
91233,20121105,MA,465.64999,0.003177
91233,20121106,MA,471.78,0.006034
91233,20121107,MA,464.70001,-0.017904
91233,20121108,MA,461.79999,-0.009589
91233,20121109,MA,464.66,-0.000526
91233,20121112,MA,470,-0.001908
91233,20121113,MA,471.22,-0.005841
91233,20121114,MA,463.31,-0.015597
91233,20121115,MA,457.16,-0.006183
91233,20121116,MA,464.59,0.005711
91233,20121119,MA,478.67999,0.016544
91233,20121120,MA,477.57001,0.000886
91233,20121121,MA,479.42999,0.004899
91233,20121123,MA,481.23999,0.010102
91233,20121126,MA,480.03,0.001177
91233,20121127,MA,478.48999,-0.000884
91233,20121128,MA,481.51001,0.00511
91233,20121129,MA,486.20999,0.008573
91233,20121130,MA,488.67999,0.000934
91233,20121203,MA,486.64999,-0.002069
91233,20121204,MA,483.42001,-0.001109
91233,20121205,MA,478,-0.000019
91233,20121206,MA,480.88,0.000757
91233,20121207,MA,476.09,0.001168
91233,20121210,MA,479.60001,0.002706
91233,20121211,MA,481.51999,0.007321
91233,20121212,MA,483.44,-0.000299
91233,20121213,MA,484.42999,-0.00408
91233,20121214,MA,482.29999,0.000863
91233,20121217,MA,489.32001,0.006517
91233,20121218,MA,492.88,0.009526
91233,20121219,MA,489.39001,0.000914
91233,20121220,MA,498.53,0.004202
91233,20121221,MA,493.57001,-0.00563
91233,20121224,MA,495.01999,-0.002533
91233,20121226,MA,486.20001,-0.003251
91233,20121227,MA,487.87,-0.001767
91233,20121228,MA,483.07999,-0.004132
91233,20121231,MA,491.28,0.014969
91233,20130102,MA,510.26999,0.024129
91233,20130103,MA,511,0.000471
91233,20130104,MA,510.98001,0.007408
91233,20130107,MA,519.53003,-0.000448
91233,20130108,MA,517.82001,-0.000524
91233,20130109,MA,532.39001,0.005273
91233,20130110,MA,527.65002,0.003862
91233,20130111,MA,528.67999,0.000797
91233,20130114,MA,523.51001,0.00045
91233,20130115,MA,522.79999,0.001921
91233,20130116,MA,521.28998,-0.001481
91233,20130117,MA,523.34998,0.006769
91233,20130118,MA,521,0.002363
91233,20130122,MA,519.76001,0.00615
91233,20130123,MA,517.56,-0.000764
91233,20130124,MA,522.26001,0.001533
91233,20130125,MA,519.41998,0.002828
91233,20130128,MA,514.12,0.000423
91233,20130129,MA,518.47998,0.002765
91233,20130130,MA,516,-0.004865
91233,20130131,MA,518.40002,0.002893
91233,20130201,MA,518.71002,0.008245
91233,20130204,MA,514.21997,-0.009364
91233,20130205,MA,520.69,0.007102
91233,20130206,MA,523.54999,0.002338
91233,20130207,MA,519.54999,-0.002393
91233,20130208,MA,524.46997,0.003945
91233,20130211,MA,520.84998,-0.000183
91233,20130212,MA,519.64001,0.003532
91233,20130213,MA,519.21002,0.001443
91233,20130214,MA,522.15997,0.001613
91233,20130215,MA,523.13,-0.001715
91233,20130219,MA,522.85999,0.006199
91233,20130220,MA,512.90997,-0.013073
91233,20130221,MA,519.59003,-0.007335
91233,20130222,MA,523.83002,0.007518
91233,20130225,MA,510.89999,-0.014094
91233,20130226,MA,509.70001,0.003625
91233,20130227,MA,515.19,0.00746
91233,20130228,MA,517.82001,-0.00009
91233,20130301,MA,518.29999,0.001691
91233,20130304,MA,521.40997,0.001139
91233,20130305,MA,527.09998,0.00727
91233,20130306,MA,527.58002,0.00295
91233,20130307,MA,526.66998,0.004182
91233,20130308,MA,529.22998,0.006155
91233,20130311,MA,530.89001,0.002128
91233,20130312,MA,523.15997,-0.001493
91233,20130313,MA,527.47998,0.000158
91233,20130314,MA,527.17999,0.004858
91233,20130315,MA,519.37,-0.001282
91233,20130318,MA,515.01001,-0.00269
91233,20130319,MA,511.60001,-0.003544
91233,20130320,MA,518.62,0.006508
91233,20130321,MA,514.01001,-0.00443
91233,20130322,MA,517.5,0.003328
91233,20130325,MA,519.98999,-0.001587
91233,20130326,MA,535.46997,0.00335
91233,20130327,MA,538.03003,0.000679
91233,20130328,MA,541.13,0.002923
91233,20130401,MA,537.22998,-0.007797
91233,20130402,MA,540.59003,-0.002178
91233,20130403,MA,533.25,-0.011644
91233,20130404,MA,534.21997,0.003704
91233,20130405,MA,531.59998,-0.001037
91233,20130408,MA,534.37,0.004411
91233,20130409,MA,527.64001,0.002604
91233,20130410,MA,534.42999,0.011377
91233,20130411,MA,541.23999,0.00117
91233,20130412,MA,532.98999,-0.003929
91233,20130415,MA,521.71002,-0.02734
91233,20130416,MA,531.58002,0.011702
91233,20130417,MA,525.76001,-0.013782
91233,20130418,MA,521,-0.002351
91233,20130419,MA,521.96002,0.008028
91233,20130422,MA,522.10999,0.003041
91233,20130423,MA,531,0.010404
91233,20130424,MA,532.02002,0.004624
91233,20130425,MA,535.14001,0.006175
91233,20130426,MA,535.33002,-0.002953
91233,20130429,MA,539.01001,0.006471
91233,20130430,MA,552.92999,0.003917
91233,20130501,MA,539.82001,-0.013124
91233,20130502,MA,545.53003,0.009199
91233,20130503,MA,553.54999,0.010755
91233,20130506,MA,547.72998,0.003997
91233,20130507,MA,551.26001,0.004118
91233,20130508,MA,553.71997,0.004602
91233,20130509,MA,551.88,-0.002673
91233,20130510,MA,555.13,0.005393
91233,20130513,MA,555.84003,-0.000792
91233,20130514,MA,569.67999,0.006823
91233,20130515,MA,574.35999,0.00177
91233,20130516,MA,570.14001,-0.002447
91233,20130517,MA,584.78003,0.006531
91233,20130520,MA,583.34003,0.004955
91233,20130521,MA,584.84998,0.001466
91233,20130522,MA,576.71002,-0.010059
91233,20130523,MA,569.72998,-0.000151
91233,20130524,MA,571.46002,-0.00035
91233,20130528,MA,575.73999,0.006506
91233,20130529,MA,573.01001,-0.006971
91233,20130530,MA,576.15997,0.005389
91233,20130531,MA,570.25,-0.009492
91233,20130603,MA,575.90997,0.002565
91233,20130604,MA,568.21997,-0.004488
91233,20130605,MA,559.57001,-0.010458
91233,20130606,MA,564.95001,0.00773
91233,20130607,MA,566.25,0.00533
91233,20130610,MA,565.78003,0.002916
91233,20130611,MA,560.44,-0.00947
91233,20130612,MA,557.97998,-0.006721
91233,20130613,MA,573.71997,0.011588
91233,20130614,MA,571.15997,-0.004604
91233,20130617,MA,578.19,0.005131
91233,20130618,MA,584.40997,0.006078
91233,20130619,MA,586.37,-0.009639
91233,20130620,MA,572.71997,-0.023687
91233,20130621,MA,573.28998,0.002747
91233,20130624,MA,562.59998,-0.014795
91233,20130625,MA,564.58002,0.009985
91233,20130626,MA,570,0.005207
91233,20130627,MA,570.67999,0.011708
91233,20130628,MA,574.5,0.001627
91233,20130701,MA,583.21002,0.009141
91233,20130702,MA,583.06,-0.002919
91233,20130703,MA,586.17999,-0.0001
91233,20130705,MA,595.03003,0.005947
91233,20130708,MA,589.28998,0.003698
91233,20130709,MA,593.59003,0.00576
91233,20130710,MA,590.90997,0.00277
91233,20130711,MA,601.02002,0.012997
91233,20130712,MA,598.85999,0.001028
91233,20130715,MA,595.87,0.005546
91233,20130716,MA,589.78998,-0.001546
91233,20130717,MA,593.34998,0.003696
91233,20130718,MA,596.91998,0.00497
91233,20130719,MA,593.33002,0.000552
91233,20130722,MA,602.59998,0.004195
91233,20130723,MA,598,0.002073
91233,20130724,MA,590.98999,-0.005985
91233,20130725,MA,598.97998,0.005521
91233,20130726,MA,598.15002,-0.001511
91233,20130729,MA,597.02002,-0.003816
91233,20130730,MA,601.41998,0.000284
91233,20130731,MA,610.60999,0.00175
91233,20130801,MA,646.38,0.009356
91233,20130802,MA,645.57001,0.000912
91233,20130805,MA,642.45001,0.001899
91233,20130806,MA,654,-0.00618
91233,20130807,MA,646.32001,-0.005628
91233,20130808,MA,645.84003,0.005406
91233,20130809,MA,637.96002,-0.000247
91233,20130812,MA,630.71997,0.0027
91233,20130813,MA,633.33002,-0.000915
91233,20130814,MA,629.97998,-0.001067
91233,20130815,MA,618.73999,-0.011149
91233,20130816,MA,618.21002,-0.002099
91233,20130819,MA,619.89001,-0.008153
91233,20130820,MA,622.40997,0.008067
91233,20130821,MA,619.31,-0.005252
91233,20130822,MA,621.08002,0.010541
91233,20130823,MA,626.10999,0.003842
91233,20130826,MA,615.17999,-0.000002
91233,20130827,MA,607.91998,-0.016842
91233,20130828,MA,610.60999,0.002138
91233,20130829,MA,612.57001,0.00536
91233,20130830,MA,606.08002,-0.007727
91233,20130903,MA,623.45001,0.004639
91233,20130904,MA,623.40002,0.007115
91233,20130905,MA,629,0.00301
91233,20130906,MA,636.62,0.002761
91233,20130909,MA,640.40002,0.011386
91233,20130910,MA,651.5,0.005425
91233,20130911,MA,658.46002,0.00112
91233,20130912,MA,667.52002,-0.004229
91233,20130913,MA,666.40997,0.00344
91233,20130916,MA,671,0.003321
91233,20130917,MA,679.16998,0.005434
91233,20130918,MA,687.64001,0.011768
91233,20130919,MA,686.37,-0.000431
91233,20130920,MA,685.73999,-0.004424
91233,20130923,MA,682.98999,-0.001939
91233,20130924,MA,685.37,0.002218
91233,20130925,MA,671.94,0.000585
91233,20130926,MA,677.58002,0.003876
91233,20130927,MA,681.84998,-0.002149
91233,20130930,MA,672.78003,-0.002007
91233,20131001,MA,677.78998,0.008695
91233,20131002,MA,676.31,-0.00028
91233,20131003,MA,669.06,-0.006092
91233,20131004,MA,673.33002,0.005498
91233,20131007,MA,666.07001,-0.005823
91233,20131008,MA,653.87,-0.01262
91233,20131009,MA,657.22998,-0.001969
91233,20131010,MA,678.59003,0.017009
91233,20131011,MA,684.17999,0.0079
91233,20131014,MA,689.09998,0.003569
91233,20131015,MA,686.39001,-0.004937
91233,20131016,MA,695.5,0.009057
91233,20131017,MA,704.64001,0.009615
91233,20131018,MA,715.19,0.006116
91233,20131021,MA,717.84003,0.000383
91233,20131022,MA,718.67999,0.004015
91233,20131023,MA,710.96997,-0.004769
91233,20131024,MA,724.69,0.00417
91233,20131025,MA,723.78003,-0.000001
91233,20131028,MA,729.94,-0.001661
91233,20131029,MA,732.44,0.003409
91233,20131030,MA,725.67999,-0.007185
91233,20131031,MA,717.09998,-0.004199
91233,20131101,MA,737.47998,-0.002231
91233,20131104,MA,728.40002,0.007257
91233,20131105,MA,736.38,-0.001942
91233,20131106,MA,733.87,-0.000848
91233,20131107,MA,721.32001,-0.013029
91233,20131108,MA,734.46997,0.009308
91233,20131111,MA,741.15997,0.002545
91233,20131112,MA,737.67999,-0.002888
91233,20131113,MA,735.47998,0.006926
91233,20131114,MA,743.53003,0.002579
91233,20131115,MA,752.26001,0.005526
91233,20131118,MA,754.54999,-0.004134
91233,20131119,MA,746.95001,-0.004351
91233,20131120,MA,745.92999,-0.003096
91233,20131121,MA,747,0.00907
91233,20131122,MA,754.45001,0.0037
91233,20131125,MA,756.48999,-0.000255
91233,20131126,MA,757.03998,0.004053
91233,20131127,MA,760.40002,0.005455
91233,20131129,MA,760.81,0.003875
91233,20131202,MA,756.12,-0.007152
91233,20131203,MA,754.09998,-0.003833
91233,20131204,MA,748.16998,-0.000588
91233,20131205,MA,751.5,-0.001612
91233,20131206,MA,758.46997,0.006687
91233,20131209,MA,758.85999,-0.000607
91233,20131210,MA,763.60999,-0.002139
91233,20131211,MA,790.57001,-0.011254
91233,20131212,MA,782.53998,-0.000698
91233,20131213,MA,787.96997,0.003054
91233,20131216,MA,796.75,0.006875
91233,20131217,MA,797.95001,-0.000097
91233,20131218,MA,802.06,0.008528
91233,20131219,MA,805.38,-0.001754
91233,20131220,MA,817.04999,0.01008
91233,20131223,MA,815.09998,0.008646
91233,20131224,MA,813.20001,0.004324
91233,20131226,MA,821.90002,0.002325
91233,20131227,MA,827.87,0.001436
91233,20131230,MA,833.29999,0.000551
91233,20131231,MA,835.46002,0.003915
91233,20140102,MA,834.14001,-0.004051
91233,20140103,MA,830.81,0.004096
91233,20140106,MA,826.69,-0.001676
91233,20140107,MA,837.09003,0.006892
91233,20140108,MA,836.84003,0.000835
91233,20140109,MA,843.59998,0.000232
91233,20140110,MA,834.76001,0.00596
91233,20140113,MA,810,-0.007697
91233,20140114,MA,821.71002,0.009522
91233,20140115,MA,823.37,0.00582
91233,20140116,MA,825.5,0.002016
91233,20140117,MA,818.41998,-0.000673
91233,20140121,MA,818.47998,0.005318
91233,20140122,MA,83.3,0.003711
91233,20140123,MA,82.36,-0.006438
91233,20140124,MA,78.51,-0.019296
91233,20140127,MA,76.05,-0.010387
91233,20140128,MA,78.83,0.008305
91233,20140129,MA,77.7,-0.007727
91233,20140130,MA,79.76,0.009324
91233,20140131,MA,75.68,-0.005268
91233,20140203,MA,73.91,-0.021283
91233,20140204,MA,73.12,0.005913
91233,20140205,MA,72.84,-0.004986
91233,20140206,MA,74.9,0.008515
91233,20140207,MA,76.31,0.010024
91233,20140210,MA,76.35,0.003988
91233,20140211,MA,76.19,0.008681
91233,20140212,MA,75.97,0.001603
91233,20140213,MA,76.53,0.008401
91233,20140214,MA,77.39,0.003217
91233,20140218,MA,77.49,0.00694
91233,20140219,MA,76.65,-0.006556
91233,20140220,MA,75.86,0.007149
91233,20140221,MA,75.7,0.001533
91233,20140224,MA,75.96,0.005684
91233,20140225,MA,76.74,-0.001884
91233,20140226,MA,77.36,0.002945
91233,20140227,MA,77.76,0.006057
91233,20140228,MA,77.72,-0.000735
91233,20140303,MA,76.73,-0.003855
91233,20140304,MA,78.5,0.016489
91233,20140305,MA,78.2,0.00215
91233,20140306,MA,77.63,0.002474
91233,20140307,MA,77.94,-0.001643
91233,20140310,MA,77.39,-0.001022
91233,20140311,MA,77.9,-0.007303
91233,20140312,MA,78.34,0.00147
91233,20140313,MA,76.62,-0.00884
91233,20140314,MA,76.34,0.001197
91233,20140317,MA,77.83,0.005371
91233,20140318,MA,78.92,0.008709
91233,20140319,MA,78.31,-0.00528
91233,20140320,MA,78.41,0.001142
91233,20140321,MA,75.99,-0.000898
91233,20140324,MA,77.39,-0.00892
91233,20140325,MA,75.28,0.001238
91233,20140326,MA,73.71,-0.011849
91233,20140327,MA,73.34,-0.001497
91233,20140328,MA,73.22,0.002659
91233,20140331,MA,74.7,0.010512
91233,20140401,MA,74.81,0.008989
91233,20140402,MA,74.7,0.003632
91233,20140403,MA,74.53,-0.006998
91233,20140404,MA,72.18,-0.012466
91233,20140407,MA,71.33,-0.011536
91233,20140408,MA,71.52,0.006044
91233,20140409,MA,73.56,0.010445
91233,20140410,MA,71.17,-0.017922
91233,20140411,MA,68.68,-0.009547
91233,20140414,MA,71.18,0.000249
91233,20140415,MA,72.15,-0.001758
91233,20140416,MA,73.93,0.009288
91233,20140417,MA,74.13,0.004201
91233,20140421,MA,74.31,0.004051
91233,20140422,MA,74.53,0.008348
91233,20140423,MA,73.36,-0.003873
91233,20140424,MA,74.35,-0.001431
91233,20140425,MA,70.66,-0.012122
91233,20140428,MA,71.24,-0.004227
91233,20140429,MA,72.03,0.002765
91233,20140430,MA,73.55,0.002607
91233,20140501,MA,74.22,0.000715
91233,20140502,MA,73.78,0.000884
91233,20140505,MA,74.82,-0.000247
91233,20140506,MA,73.81,-0.009108
91233,20140507,MA,73.87,-0.002716
91233,20140508,MA,74.24,-0.007151
91233,20140509,MA,74.38,0.003307
91233,20140512,MA,75.02,0.014883
91233,20140513,MA,74.83,-0.003102
91233,20140514,MA,74.1,-0.006852
91233,20140515,MA,73.08,-0.00683
91233,20140516,MA,73.75,0.003325
91233,20140519,MA,73.86,0.005823
91233,20140520,MA,73.65,-0.007937
91233,20140521,MA,75.63,0.00429
91233,20140522,MA,75.75,0.005598
91233,20140523,MA,76.45,0.006622
91233,20140527,MA,77.03,0.00725
91233,20140528,MA,76.93,-0.000426
91233,20140529,MA,76.79,0.003798
91233,20140530,MA,76.45,-0.002478
91233,20140602,MA,77.05,-0.002722
91233,20140603,MA,76.35,-0.002286
91233,20140604,MA,76.32,0.00255
91233,20140605,MA,76.84,0.011053
91233,20140606,MA,77.47,0.00743
91233,20140609,MA,76.86,0.005748
91233,20140610,MA,77.36,0.000606
91233,20140611,MA,76.87,-0.001367
91233,20140612,MA,75.72,-0.002297
91233,20140613,MA,75.94,0.001781
91233,20140616,MA,75.11,0.002006
91233,20140617,MA,74.98,0.004991
91233,20140618,MA,75.12,0.005413
91233,20140619,MA,74.27,0.002033
91233,20140620,MA,73.81,0.001486
91233,20140623,MA,74.14,-0.000423
91233,20140624,MA,72.7,-0.006623
91233,20140625,MA,73.04,0.004375
91233,20140626,MA,72.77,0.000407
91233,20140627,MA,73.4,0.005283
91233,20140630,MA,73.47,0.002778
91233,20140701,MA,75.53,0.007202
91233,20140702,MA,76.2,-0.000838
91233,20140703,MA,76.74,0.003767
91233,20140707,MA,76.18,-0.009967
91233,20140708,MA,75.69,-0.009708
91233,20140709,MA,76.63,0.002268
91233,20140710,MA,75.47,-0.006661
91233,20140711,MA,75.83,0.000505
91233,20140714,MA,77.33,0.003811
91233,20140715,MA,78.32,-0.00674
91233,20140716,MA,78.31,0.000775
91233,20140717,MA,76.39,-0.010541
91233,20140718,MA,77.5,0.009656
91233,20140721,MA,77.35,-0.001821
91233,20140722,MA,78.27,0.005685
91233,20140723,MA,77.74,0.001143
91233,20140724,MA,77.57,-0.000737
91233,20140725,MA,75.75,-0.004408
91233,20140728,MA,76.19,-0.002544
91233,20140729,MA,75.89,-0.000656
91233,20140730,MA,75.91,0.001238
91233,20140731,MA,74.15,-0.016042
91233,20140801,MA,74.98,-0.004325
91233,20140804,MA,75.68,0.004569
91233,20140805,MA,75.2,-0.004639
91233,20140806,MA,75.36,0.002049
91233,20140807,MA,74.06,-0.003772
91233,20140808,MA,75.17,0.007341
91233,20140811,MA,75.63,0.007579
91233,20140812,MA,75.63,-0.003681
91233,20140813,MA,76.3,0.005093
91233,20140814,MA,76.05,0.002515
91233,20140815,MA,75.21,-0.000418
91233,20140818,MA,76.77,0.008572
91233,20140819,MA,76.4,0.003095
91233,20140820,MA,76.39,-0.001684
91233,20140821,MA,76.99,0.001526
91233,20140822,MA,76.48,0.000202
91233,20140825,MA,76.43,0.002831
91233,20140826,MA,77,0.004296
91233,20140827,MA,76.64,0.000708
91233,20140828,MA,76.16,-0.002425
91233,20140829,MA,75.81,0.005008
91233,20140902,MA,75.58,0.001711
91233,20140903,MA,75.94,-0.00191
91233,20140904,MA,76.38,-0.003331
91233,20140905,MA,76.86,0.002325
91233,20140908,MA,76.23,0.000711
91233,20140909,MA,76.07,-0.007138
91233,20140910,MA,76.65,0.002361
91233,20140911,MA,75.62,0.001528
91233,20140912,MA,75.47,-0.005937
91233,20140915,MA,75.24,-0.008128
91233,20140916,MA,76.59,0.002691
91233,20140917,MA,76.22,0.000746
91233,20140918,MA,77.8,0.001232
91233,20140919,MA,77.28,-0.005404
91233,20140922,MA,76.16,-0.012408
91233,20140923,MA,75.51,-0.005323
91233,20140924,MA,77.05,0.004422
91233,20140925,MA,74.72,-0.011657
91233,20140926,MA,75.06,0.005849
91233,20140929,MA,74.52,-0.001783
91233,20140930,MA,73.92,-0.006147
91233,20141001,MA,73.32,-0.012712
91233,20141002,MA,73.42,0.003224
91233,20141003,MA,74.33,0.004718
91233,20141006,MA,74.51,-0.00394
91233,20141007,MA,72.94,-0.012748
91233,20141008,MA,74.06,0.009494
91233,20141009,MA,71.83,-0.019852
91233,20141010,MA,70.5,-0.013074
91233,20141013,MA,69.78,-0.007357
91233,20141014,MA,71,0.002958
91233,20141015,MA,71.3,0.002839
91233,20141016,MA,70.86,0.011545
91233,20141017,MA,71.56,0.003826
91233,20141020,MA,72.04,0.008011
91233,20141021,MA,74.16,0.013127
91233,20141022,MA,73.22,-0.009154
91233,20141023,MA,74.09,0.010159
91233,20141024,MA,74,0.001939
91233,20141027,MA,74.11,-0.003801
91233,20141028,MA,76,0.01658
91233,20141029,MA,75.99,-0.002074
91233,20141030,MA,83.13,0.003778
91233,20141031,MA,83.75,0.009145
91233,20141103,MA,84.13,-0.001684
91233,20141104,MA,83.99,-0.005727
91233,20141105,MA,85.99,0.001037
91233,20141106,MA,85.75,0.002064
91233,20141107,MA,84.8,0.003703
91233,20141110,MA,84.85,0.00148
91233,20141111,MA,84.59,0.000563
91233,20141112,MA,84.35,0.002474
91233,20141113,MA,84.2,-0.006239
91233,20141114,MA,84.05,0.001907
91233,20141117,MA,83.2,-0.004405
91233,20141118,MA,83.9,0.004301
91233,20141119,MA,84.28,-0.006283
91233,20141120,MA,84.6,0.00649
91233,20141121,MA,84.72,0.004875
91233,20141124,MA,84.99,0.004896
91233,20141125,MA,86.34,-0.000241
91233,20141126,MA,86.56,0.00252
91233,20141128,MA,87.29,-0.013253
91233,20141201,MA,87.46,-0.013735
91233,20141202,MA,87.69,0.005457
91233,20141203,MA,88.32,0.005991
91233,20141204,MA,88.77,-0.004154
91233,20141205,MA,89.08,0.002811
91233,20141208,MA,88.04,-0.01434
91233,20141209,MA,87.84,0.008818
91233,20141210,MA,86.33,-0.016875
91233,20141211,MA,87.69,0.001751
91233,20141212,MA,84.13,-0.010083
91233,20141215,MA,84.61,-0.011454
91233,20141216,MA,82.64,-0.001292
91233,20141217,MA,84.73,0.022401
91233,20141218,MA,86.92,0.014705
91233,20141219,MA,86.44,0.005261
91233,20141222,MA,86.83,0.001511
91233,20141223,MA,87.63,0.000876
91233,20141224,MA,87.77,0.002258
91233,20141226,MA,87.77,0.004967
91233,20141229,MA,87.68,0.000096
91233,20141230,MA,86.97,-0.001811
91233,20141231,MA,86.16,-0.001034
91233,20150102,MA,85.68,0.00147
91233,20150105,MA,83.27,-0.012534
91233,20150106,MA,83.09,-0.010157
91233,20150107,MA,84.22,0.00801
91233,20150108,MA,85.53,0.013097
91233,20150109,MA,84.44,-0.004116
91233,20150112,MA,83.36,-0.004682
91233,20150113,MA,83.55,-0.002489
91233,20150114,MA,83.46,-0.003887
91233,20150115,MA,82.25,-0.010573
91233,20150116,MA,83.8,0.012365
91233,20150120,MA,84.26,-0.00344
91233,20150121,MA,83.72,0.001028
91233,20150122,MA,84.38,0.010968
91233,20150123,MA,84.39,-0.002662
91233,20150126,MA,83.6,0.007376
91233,20150127,MA,81.77,-0.001498
91233,20150128,MA,80.74,-0.012663
91233,20150129,MA,81.38,0.006215
91233,20150130,MA,82.03,-0.009641
91233,20150202,MA,82.98,0.008777
91233,20150203,MA,83.81,0.015437
91233,20150204,MA,84.18,-0.004505
91233,20150205,MA,85.82,0.01166
91233,20150206,MA,84.16,-0.00286
91233,20150209,MA,84.59,-0.001987
91233,20150210,MA,84.23,0.002268
